Component,Origin,License
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v2.2/customvision/training",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v3.0/customvision/prediction",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v3.0/customvision/prediction/predictionapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v3.0/customvision/training",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v3.0/luis/runtime",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v3.0/luis/runtime/runtimeapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v3.0/translatortext",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v3.0/translatortext/translatortextapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v3.1/customvision/training",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v3.1/customvision/training/trainingapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v4.0/qnamaker",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v4.0/qnamaker/qnamakerapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v4.0/qnamakerruntime",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cognitiveservices/v4.0/qnamakerruntime/qnamakerruntimeapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2015-06-15/compute",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2016-03-30/compute",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2016-03-30/compute/computeapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2017-03-30/compute",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2017-03-30/compute/computeapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2017-09-01/skus",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2017-09-01/skus/skusapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2017-12-01/compute",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2017-12-01/compute/computeapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2018-04-01/compute",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2018-06-01/compute",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2018-10-01/compute",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-03-01/compute",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-07-01/compute",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/compute/mgmt/2019-07-01/compute/computeapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/consumption/mgmt/2017-11-30/consumption",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/consumption/mgmt/2018-01-31/consumption",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/consumption/mgmt/2018-03-31/consumption",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/consumption/mgmt/2018-05-31/consumption",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/consumption/mgmt/2018-06-30/consumption",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/consumption/mgmt/2018-08-31/consumption",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/consumption/mgmt/2018-10-01/consumption",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/consumption/mgmt/2019-01-01/consumption",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/consumption/mgmt/2019-01-01/consumption/consumptionapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerinstance/mgmt/2018-04-01/containerinstance",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerinstance/mgmt/2018-06-01/containerinstance",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerinstance/mgmt/2018-09-01/containerinstance",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerinstance/mgmt/2018-10-01/containerinstance",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerinstance/mgmt/2018-10-01/containerinstance/containerinstanceapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2017-03-01/containerregistry",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2017-10-01/containerregistry",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2018-09-01/containerregistry",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-04-01/containerregistry",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01-preview/containerregistry",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-05-01/containerregistry/containerregistryapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-06-01-preview/containerregistry",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerregistry/mgmt/2019-06-01-preview/containerregistry/containerregistryapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2016-03-30/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2016-09-30/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2017-01-31/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2017-07-01/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2017-08-31/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2017-09-30/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2018-03-31/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2019-02-01/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2019-04-30/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2019-06-01/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2019-08-01/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2019-10-01/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2019-11-01/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-01-01/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-02-01/containerservice",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/containerservice/mgmt/2020-02-01/containerservice/containerserviceapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cosmos-db/mgmt/2015-04-08/documentdb",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cosmos-db/mgmt/2019-08-01/documentdb",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cosmos-db/mgmt/2019-12-12/documentdb",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/cosmos-db/mgmt/2019-12-12/documentdb/documentdbapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/costmanagement/mgmt/2018-05-31/costmanagement",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/costmanagement/mgmt/2019-01-01/costmanagement",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/costmanagement/mgmt/2019-10-01/costmanagement",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/costmanagement/mgmt/2019-10-01/costmanagement/costmanagementapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/customerinsights/mgmt/2017-01-01/customerinsights",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/customerinsights/mgmt/2017-04-26/customerinsights",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/customerinsights/mgmt/2017-04-26/customerinsights/customerinsightsapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/databox/mgmt/2018-01-01/databox",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/databox/mgmt/2019-09-01/databox",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/databox/mgmt/2019-09-01/databox/databoxapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/databoxedge/mgmt/2019-03-01/databoxedge",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/databoxedge/mgmt/2019-07-01/databoxedge",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/databoxedge/mgmt/2019-08-01/databoxedge",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/databoxedge/mgmt/2019-08-01/databoxedge/databoxedgeapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/databricks/mgmt/2018-04-01/databricks",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/databricks/mgmt/2018-04-01/databricks/databricksapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datacatalog/mgmt/2016-03-30/datacatalog",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datacatalog/mgmt/2016-03-30/datacatalog/datacatalogapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datafactory/mgmt/2018-06-01/datafactory",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datafactory/mgmt/2018-06-01/datafactory/datafactoryapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/analytics/2016-11-01-preview/catalog",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/analytics/2016-11-01-preview/catalog/catalogapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/analytics/2016-11-01/job",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/analytics/2016-11-01/job/jobapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/analytics/mgmt/2016-11-01/account",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/analytics/mgmt/2016-11-01/account/accountapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/store/2016-11-01/filesystem",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/store/2016-11-01/filesystem/filesystemapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/store/mgmt/2016-11-01/account",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datalake/store/mgmt/2016-11-01/account/accountapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datamigration/mgmt/2018-04-19/datamigration",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datamigration/mgmt/2018-04-19/datamigration/datamigrationapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datashare/mgmt/2019-11-01/datashare",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/datashare/mgmt/2019-11-01/datashare/datashareapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/devspaces/mgmt/2019-04-01/devspaces",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/devspaces/mgmt/2019-04-01/devspaces/devspacesapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/devtestlabs/mgmt/2016-05-15/dtl",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/devtestlabs/mgmt/2018-09-15/dtl",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/devtestlabs/mgmt/2018-09-15/dtl/dtlapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/dns/mgmt/2016-04-01/dns",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/dns/mgmt/2016-04-01/dns/dnsapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/dns/mgmt/2017-09-01/dns",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/dns/mgmt/2017-10-01/dns",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/dns/mgmt/2018-05-01/dns",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/dns/mgmt/2018-05-01/dns/dnsapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/domainservices/mgmt/2017-01-01/aad",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/domainservices/mgmt/2017-06-01/aad",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/domainservices/mgmt/2017-06-01/aad/aadapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/eventgrid/2018-01-01/eventgrid",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/eventgrid/2018-01-01/eventgrid/eventgridapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/eventgrid/mgmt/2018-01-01/eventgrid",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/eventgrid/mgmt/2019-01-01/eventgrid",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/eventgrid/mgmt/2019-06-01/eventgrid",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/eventgrid/mgmt/2019-06-01/eventgrid/eventgridapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/eventhub/mgmt/2015-08-01/eventhub",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/eventhub/mgmt/2017-04-01/eventhub",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/eventhub/mgmt/2017-04-01/eventhub/eventhubapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/frontdoor/mgmt/2019-04-01/frontdoor",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/frontdoor/mgmt/2019-05-01/frontdoor",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/frontdoor/mgmt/2019-10-01/frontdoor",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/frontdoor/mgmt/2019-11-01/frontdoor",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/frontdoor/mgmt/2020-01-01/frontdoor",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/frontdoor/mgmt/2020-01-01/frontdoor/frontdoorapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/graphrbac/1.6/graphrbac",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/graphrbac/1.6/graphrbac/graphrbacapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/healthcareapis/mgmt/2019-09-16/healthcareapis",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/healthcareapis/mgmt/2019-09-16/healthcareapis/healthcareapisapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/hybriddatamanager/mgmt/2016-06-01/hybriddata",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/hybriddatamanager/mgmt/2016-06-01/hybriddata/hybriddataapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/iotcentral/mgmt/2018-09-01/iotcentral",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/iotcentral/mgmt/2018-09-01/iotcentral/iotcentralapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/iothub/mgmt/2016-02-03/devices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/iothub/mgmt/2017-01-19/devices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/iothub/mgmt/2017-07-01/devices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/iothub/mgmt/2018-01-22/devices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/iothub/mgmt/2018-04-01/devices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/iothub/mgmt/2018-04-01/devices/devicesapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/keyvault/2015-06-01/keyvault",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/keyvault/2016-10-01/keyvault",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/keyvault/2016-10-01/keyvault/keyvaultapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/keyvault/mgmt/2015-06-01/keyvault",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/keyvault/mgmt/2016-10-01/keyvault",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/keyvault/mgmt/2016-10-01/keyvault/keyvaultapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/keyvault/mgmt/2018-02-14/keyvault",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/keyvault/mgmt/2018-02-14/keyvault/keyvaultapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/keyvault/v7.0/keyvault",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/kusto/mgmt/2019-01-21/kusto",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/kusto/mgmt/2019-05-15/kusto",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/kusto/mgmt/2019-09-07/kusto",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/kusto/mgmt/2019-11-09/kusto",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/kusto/mgmt/2019-11-09/kusto/kustoapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/labservices/mgmt/2018-10-15/labservices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/labservices/mgmt/2018-10-15/labservices/labservicesapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/logic/mgmt/2016-06-01/logic",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/logic/mgmt/2019-05-01/logic",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/logic/mgmt/2019-05-01/logic/logicapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearning/mgmt/2016-04-01/workspaces",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearning/mgmt/2017-01-01/webservices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearning/mgmt/2017-01-01/webservices/webservicesapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearning/mgmt/2019-10-01/workspaces",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearning/mgmt/2019-10-01/workspaces/workspacesapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearningservices/mgmt/2018-11-19/machinelearningservices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearningservices/mgmt/2019-05-01/machinelearningservices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearningservices/mgmt/2019-06-01/machinelearningservices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearningservices/mgmt/2019-11-01/machinelearningservices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearningservices/mgmt/2020-01-01/machinelearningservices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/machinelearningservices/mgmt/2020-01-01/machinelearningservices/machinelearningservicesapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/managedservices/mgmt/2019-06-01/managedservices",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/managedservices/mgmt/2019-06-01/managedservices/managedservicesapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/maps/mgmt/2017-01-01-preview/maps",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/maps/mgmt/2018-05-01/maps",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/maps/mgmt/2018-05-01/maps/mapsapi",Apache-2.0
core,"github.com/Azure/azure-sdk-for-go/services/mariadb/mgmt/2018-06-01/mariadb",Apache-2.0
